Course_id,Course_title,Course_description,Course_level,Course_competencies,Course_instructor,Course_prerequisites,Course_slot,Course_capacity,Course_department,course_overall_rating,Course_industryfit,Course_credits
CVL8454,Waves Through Periodic Structures And Metamaterials,"Waves Through Periodic Structures And Metamaterials introduces core concepts and practical techniques related to waves through periodic structures and metamaterials.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ARNAB BANERJEE,"['ENGMATH101', 'DS102']",M,30.0,CVL,2.68,[],3.0
CVL8456,Structural Health Monitoring,"Structural Health Monitoring introduces core concepts and practical techniques related to structural health monitoring.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",SURESH BHALLA,"['ENGMATH101', 'DS102']",H,60.0,CVL,4.76,[],2.0
CVL8459,Durability And Repair Of Concrete Structures,"Durability And Repair Of Concrete Structures introduces core concepts and practical techniques related to durability and repair of concrete structures.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",DEEPAK KUMAR KAMDE,"['ENGMATH101', 'DS102']",C,60.0,CVL,3.71,[],3.0
CVL8520,Discrete Choice Methods For Travel Demand Analysis,"Discrete Choice Methods For Travel Demand Analysis introduces core concepts and practical techniques related to discrete choice methods for travel demand analysis.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",MANOJ M,"['ENGMATH101', 'DS102']",A,30.0,CVL,4.61,[],2.0
CVL8530,Traffic Flow Modelling,"Traffic Flow Modelling introduces core concepts and practical techniques related to traffic flow modelling.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",RAMACHANDRA RAO KALAGA,"['ENGMATH101', 'DS102']",AB,30.0,CVL,3.46,[],3.0
CVL8601,Numerical And Computer Methods In Geomechanics,"Numerical And Computer Methods In Geomechanics introduces core concepts and practical techniques related to numerical and computer methods in geomechanics.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Debugging', 'Modeling & Simulation', 'Software Design', 'Programming', 'Engineering Analysis', 'Problem Solving', 'System Design']",TANUSREE CHAKRABORTY,"['ENGMATH101', 'DS102']",M,30.0,CVL,2.2,[],3.0
CVL864,Structural Health Monitoring,"Structural Health Monitoring introduces core concepts and practical techniques related to structural health monitoring.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",SURESH BHALLA,"['ENGMATH101', 'DS102']",H,60.0,CVL,3.19,[],3.0
CVL866,Wind Resistant Design Of Stru,"Wind Resistant Design Of Stru introduces core concepts and practical techniques related to wind resistant design of stru.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","ALLAN LAMBOR MARBANIANG , VASANT A. MATSAGAR","['ENGMATH101', 'DS102']",F,30.0,CVL,1.0,[],3.0
CVL868,Waves Through Periodic Structures And Metamaterials,"Waves Through Periodic Structures And Metamaterials introduces core concepts and practical techniques related to waves through periodic structures and metamaterials.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ARNAB BANERJEE,"['ENGMATH101', 'DS102']",M,30.0,CVL,2.15,[],3.0
CVL871,Durability And Repair Of Concr,"Durability And Repair Of Concr introduces core concepts and practical techniques related to durability and repair of concr.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",DEEPAK KUMAR KAMDE,"['ENGMATH101', 'DS102']",C,60.0,CVL,2.72,[],3.0
CVL8710,Thermal Treatment Techniques For Waste Management,"Thermal Treatment Techniques For Waste Management introduces core concepts and practical techniques related to thermal treatment techniques for waste management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Foundational Knowledge', 'Problem Solving']",BABU J.ALAPPAT,"['ENGMATH101', 'DS102']",M,30.0,CVL,3.32,[],3.0
CVL8715,Risk-Based Environmental Project Management,"Risk-Based Environmental Project Management introduces core concepts and practical techniques related to risk-based environmental project management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Technical Writing', 'Project Management', 'Research']",ARUN KUMAR,"['ENGMATH101', 'DS102']",K,60.0,CVL,3.62,[],2.0
CVL8812,Artificial Intelligence And Machine Learning For Water And Climate,"Artificial Intelligence And Machine Learning For Water And Climate introduces core concepts and practical techniques related to artificial intelligence and machine learning for water and climate.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Statistics', 'Data Analysis', 'Model Evaluation', 'ML Basics']",MANABENDRA SAHARIA,"['ENGMATH101', 'DS102']",A,30.0,CVL,2.86,"['DATA SCIENCE', 'ML ROLES', 'MLE ENGINEER']",2.0
CVL8814,Climate Resilient Design And Management In Water Resources,"Climate Resilient Design And Management In Water Resources introduces core concepts and practical techniques related to climate resilient design and management in water resources.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",8.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",ROHITH A N,"['ENGMATH101', 'DS102']",E,30.0,CVL,2.77,[],3.0
GEOENVIRONMENTAL,Teaching/Research Practicum In Geotechnical And,"Teaching/Research Practicum In Geotechnical And introduces core concepts and practical techniques related to teaching/research practicum in geotechnical and.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",,"['Technical Writing', 'Project Management', 'Research']",DEBAYAN BHATTACHARYA,[],X,30.0,GEO,1.85,[],0.0
CVN7201,Engineering,"Engineering introduces core concepts and practical techniques related to engineering.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",,[],,,CVN,2.89,[],0.0
CVN7395,Teaching/Research Practicum In Construction Technology And Management,"Teaching/Research Practicum In Construction Technology And Management introduces core concepts and practical techniques related to teaching/research practicum in construction technology and management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",ANN FRANCIS,[],X,30.0,CVN,4.6,[],0.0
CVN7396,Teaching And Research Practicum In Construction Engineering And Management,"Teaching And Research Practicum In Construction Engineering And Management introduces core concepts and practical techniques related to teaching and research practicum in construction engineering and management.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Engineering Analysis', 'Technical Writing', 'Project Management', 'Problem Solving', 'Research']",SAHIL GARG,[],X,30.0,CVN,4.18,[],0.0
CVN7401,Teaching/Research Practicum In Structural Engineering,"Teaching/Research Practicum In Structural Engineering introduces core concepts and practical techniques related to teaching/research practicum in structural engineering.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Engineering Analysis', 'Technical Writing', 'Project Management', 'Problem Solving', 'Research']",SVETHA VENKATACHARI,[],X,30.0,CVN,1.68,[],0.0
CVN7601,Teaching/Research Practicum In Rock Engineering And Underground Structures,"Teaching/Research Practicum In Rock Engineering And Underground Structures introduces core concepts and practical techniques related to teaching/research practicum in rock engineering and underground structures.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Engineering Analysis', 'Technical Writing', 'Project Management', 'Problem Solving', 'Research']",SUMEET KUMAR SINHA,[],X,30.0,CVN,1.34,[],0.0
CVN7701,Teaching And Research Practicum,"Teaching And Research Practicum introduces core concepts and practical techniques related to teaching and research practicum.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",ARYA V,[],X,30.0,CVN,3.06,[],0.0
CVN7801,Teaching/Research Practicum,"Teaching/Research Practicum introduces core concepts and practical techniques related to teaching/research practicum.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Technical Writing', 'Project Management', 'Research']",SAUMAVA DEY,[],X,30.0,CVN,3.53,[],0.0
CVP222,Soil Mechanics Laboratory,"Soil Mechanics Laboratory introduces core concepts and practical techniques related to soil mechanics laboratory.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","DEBAYAN BHATTACHARYA , SUMEET KUMAR SINHA , VENKATA RAMANA GUNTURI",[],F,150.0,CVP,2.34,[],0.0
CVP242,Structural Analysis Laboratory,"Structural Analysis Laboratory introduces core concepts and practical techniques related to structural analysis laboratory.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","SAIKAT SARKAR , ALLAN LAMBOR MARBANIANG",[],D,150.0,CVP,4.27,[],0.0
CVP261,Transportation Engg. Laborator,"Transportation Engg. Laborator introduces core concepts and practical techniques related to transportation engg. laborator.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Foundational Knowledge', 'Problem Solving']",ARAVIND KRISHNA SWAMY,[],B,150.0,CVP,4.0,[],0.0
CVP281,Hydraulics Laboratory,"Hydraulics Laboratory introduces core concepts and practical techniques related to hydraulics laboratory.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",2.0,"['Foundational Knowledge', 'Problem Solving']",DEO RAJ KAUSHAL,[],E,150.0,CVP,3.69,[],0.0
CVP342,Structures & Material Lab,"Structures & Material Lab introduces core concepts and practical techniques related to structures & material lab.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",3.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']","SVETHA VENKATACHARI , SRINIVAS MOGILI , ALOK MADAN",[],D,150.0,CVP,1.9,[],0.0
CVP7421,Concrete Structures Laboratory,"Concrete Structures Laboratory introduces core concepts and practical techniques related to concrete structures laboratory.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']","SAHIL BANSAL , DEEPAK KUMAR KAMDE",[],P,60.0,CVP,1.8,[],0.0
CVP7702,Environmental Engineering Laboratory Ii,"Environmental Engineering Laboratory Ii introduces core concepts and practical techniques related to environmental engineering laboratory ii.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Modeling & Simulation', 'Problem Solving', 'Engineering Analysis']",JOSEPH VARGHESE PUTHUSSERY,[],AD,30.0,CVP,1.1,[],0.0
CVP7802,Hydrological Simulation Laboratory,"Hydrological Simulation Laboratory introduces core concepts and practical techniques related to hydrological simulation laboratory.
Students will learn theory and hands-on skills, with assignments and projects to apply knowledge.",7.0,"['Foundational Knowledge', 'Problem Solving']",DHANYA C.T.,[],K,30.0,CVP,1.98,[],1.0
